Type,Name,Rev,New Name,New Rev,Policy,State,Vault,Owner,description,clau,Designated User,CUSSignatureJD,CUSSignatureSH2,CUSSignatureSH,Access Type,Checkin Reason,Language,Is Version Object,Move Files To Version,Suspend Versioning,Title,Originator,CUSSignatureGYDate,CUSSignatureBZH,CUSSignatureGY,CUSSignatureBZHDate,CUSSignatureBZ,CUSSignatureBZDate,CUSSignaturePZ,CUSSignatureJD2,CUSSignatureJDDate,CUSSignatureJD2Date,CUSSignatureSH2Date,CUSSignatureSHDate,CUSSignaturePZDate,Version,ZTEDocCatagory,File Version,Version Date,Primary Key,Secondary Keys,CAD Type,ZTEResponsiblePerson,ZTEResponsibleDepartment
ZTENEWTZD,TP2021032973909-1,0,TP2021032973909-1,0,Document Release,IN_WORK,eService Production,liu.yubi,把不同厂家的自动驾驶拆分为两个订单,FALSE,Unassigned,,,,Inherited,,English,False,False,False,把不同厂家的自动驾驶拆分为两个订单,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,11617151844518,1,11617151844518,1,Version,Exists,eService Production,liu.yubi,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,（变更3）PO生效通知单（订单号S1M006，生产编号M0001）.xlsx,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-TM-06-0009-2021,0,P-TM-06-0009-2021,0,Document Release,RELEASED,eService Production,deng.mingming,关于6126BEVBS-L070、M010、M011增加密封胶定额的变更通知单,FALSE,Unassigned,dong.xu,,liu.guohao,Inherited,,English,False,False,False,6126BEVBS-L070、M010、M011,deng.mingming,,,,,deng.mingming,2021/04/09,tang.jun,,2021/04/09,,,2021/04/10,2021/04/11,,06GY,,,,,,,
ZTENEWTZD,61617949442227,1,61617949442227,1,Version,Exists,eService Production,deng.mingming,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,关于6126BEVBS-L070、M010、M011增加密封胶的技术变更通知单.docx,deng.mingming,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,351616483218314,1,351616483218314,1,Version,Exists,eService Production,chen.wenye,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6107BEVB3-M003前后围蒙皮变动清单.xlsx,chen.wenye,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-TM-24-0008-2021,0,P-TM-24-0008-2021,0,Document Release,RELEASED,eService Production,chen.longzhen,关于6605BEVB5-M007工艺模块BOM清单的发放通知,FALSE,Unassigned,,,dong.xu,Inherited,,English,False,False,False,6605BEVB2,chen.longzhen,,,,,chen.longzhen,2021/03/23,liu.guohao,,,,,2021/03/24,2021/03/24,,06GY,,,,,,,
ZTENEWTZD,161616469103088,1,161616469103088,1,Version,Exists,eService Production,chen.longzhen,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6605BEVB2 BOM清单.xls,chen.longzhen,,,,,,,,,,,,,,,06GY,,,,,,,
ZTENEWTZD,261616739135183,1,261616739135183,1,Version,Exists,eService Production,guo.qingfeng,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0205-2021 关于6605BEVB2-M007顶盖骨架车架补焊总成变更的通知.docx,guo.qingfeng,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0207-2021,0,P-06-0207-2021,0,Document Release,RELEASED,eService Production,wu.zhiwu,关于6126BEVBS-M010地板骨架内饰埋板补焊总成变更通知,FALSE,Unassigned,su.xuanhao,,guo.hui,Inherited,,English,False,False,False,6126BEVBS-M010（M011）,wu.zhiwu,,,,,wu.zhiwu,2021/03/26,yao.cheng,,2021/03/29,,,2021/03/29,2021/03/30,,02CS,,,,,,,
ZTENEWTZD,P-TM-05-0012-2021,0,P-TM-05-0012-2021,0,Document Release,RELEASED,eService Production,zhang.wenbo,关于自动驾驶系统作业指导书下发的技术通知,FALSE,Unassigned,,,dong.xu,Inherited,,English,False,False,False,自动驾驶,zhang.wenbo,,,,,zhang.wenbo,2021/03/27,liu.guohao,,,,,2021/03/27,2021/03/27,,06GY,,,,,,,
ZTENEWTZD,121616811962212,1,121616811962212,1,Version,Exists,eService Production,zhang.wenbo,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-TM-05-0012-2021(工艺部）自动驾驶系统作业指导书下发的技术通知单.docx,zhang.wenbo,,,,,,,,,,,,,,,06GY,,,,,,,
ZTENEWTZD,181616812357690,1,181616812357690,1,Version,Exists,eService Production,zhang.wenbo,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,3292-ZD-105以太网交换机安装作业指导书.pdf,zhang.wenbo,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,191616812357956,1,191616812357956,1,Version,Exists,eService Production,zhang.wenbo,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,3292-ZD-106自动驾驶网关安装作业指导书.pdf,zhang.wenbo,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,201616812358003,1,201616812358003,1,Version,Exists,eService Production,zhang.wenbo,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,3292-ZD-107高精度组合惯导安装作业指导书.pdf,zhang.wenbo,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,211616812358034,1,211616812358034,1,Version,Exists,eService Production,zhang.wenbo,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,3292-ZD-108固态激光雷达安装作业指导书.pdf,zhang.wenbo,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,221616812358081,1,221616812358081,1,Version,Exists,eService Production,zhang.wenbo,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,3292-ZD-109前向毫米波雷达安装作业指导书.pdf,zhang.wenbo,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-TM-05-0013-2021,0,P-TM-05-0013-2021,0,Document Release,RELEASED,eService Production,li.huayu,关于6605BEVB1-M006整车样板制作的技术通知,FALSE,Unassigned,,,wu.shipeng,Inherited,,English,False,False,False,6605BEVB1-M006,li.huayu,,,,,li.huayu,2021/03/27,liu.guohao,,,,,2021/03/29,2021/03/30,,06GY,,,,,,,
ZTENEWTZD,231616814543051,1,231616814543051,1,Version,Exists,eService Production,li.huayu,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,关于6605BEVB1-M006整车样板制作的技术通知.docx,li.huayu,,,,,,,,,,,,,,,06GY,,,,,,,
ZTENEWTZD,241616814543098,1,241616814543098,1,Version,Exists,eService Production,li.huayu,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6605-M006整车样板.dwg,li.huayu,,,,,,,,,,,,,,,06GY,,,,,,,
ZTENEWTZD,TP2021032446672-1,0,TP2021032446672-1,0,Document Release,IN_WORK,eService Production,liu.yubi,增加VR眼镜,FALSE,Unassigned,,,,Inherited,,English,False,False,False,增加VR眼镜,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0192-2021,0,P-06-0192-2021,0,Document Release,RELEASED,eService Production,yang.ping,关于6126BEVBS-M010（M011）双层巴士的整改通知,FALSE,Unassigned,yihang.cai,,li.feng,Inherited,,English,False,False,False,6126BEVBS-M010（M011）,yang.ping,,,,,yang.ping,2021/03/23,yao.cheng,,2021/03/23,,,2021/03/24,2021/03/24,,02CS,,,,,,,
ZTENEWTZD,P-05-0088-2021,1,P-05-0088-2021,1,Document Release,RELEASED,eService Production,yang.meiyan,关于车工坊EMC测试屏蔽材料拆卸的技术通知单,FALSE,Unassigned,,,huang.yunjin,Inherited,,English,False,False,False,GTZ6129BEVH,yang.meiyan,,,,,yang.meiyan,2021/03/25,meng.shuxing,,,,,2021/03/29,2021/04/02,,01TY,,,,,,,
ZTENEWTZD,61616462026133,1,61616462026133,1,Version,Exists,eService Production,jiang.zexin,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0166-2021关于6128BEVCF-M009香港金沙柯美水泵更换为润义代理的埃贝赫水泵的技术变更.docx,jiang.zexin,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,191616471916680,1,191616471916680,1,Version,Exists,eService Production,jiang.zexin,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-24-0058-2021 关于6555BEVB-M012底盘模块图纸及BOM清单下发的通知.docx,jiang.zexin,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,381616484402148,1,381616484402148,1,Version,Exists,eService Production,yang.ping,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0190-2021关于6127BEVBF-L064车工房认证问题的整改通知20210322.docx,yang.ping,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0194-2021,0,P-06-0194-2021,0,Document Release,RELEASED,eService Production,guo.qingfeng,关于6555BEVB-L074顶盖骨架补焊总成变更的通知,FALSE,Unassigned,yang.ping,,guo.hui,Inherited,,English,False,False,False,6555BEVB-L074,guo.qingfeng,,,,,guo.qingfeng,2021/03/24,yao.cheng,,2021/03/25,,,2021/03/25,2021/03/25,,02CS,,,,,,,
ZTENEWTZD,21616461277255,2,21616461277255,2,Version,Exists,eService Production,chen.wenye,,FALSE,Unassigned,,,,Inherited,更改,English,True,False,False,关于6555BEVB-L074自动驾驶前后保险杠总成变更的技术通知.docx,chen.wenye,,,,,,,,,,,,,,,02CS,,,,,,,
ZTENEWTZD,271616558712394,1,271616558712394,1,Version,Exists,eService Production,yang.ping,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0192-2021关于6126BEVBS-M010（M011）双层巴士的整改通知20210323.docx,yang.ping,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,2021032301,0,2021032301,0,Document Release,IN_WORK,eService Production,liu.yubi,改装样车PO生效单的首发,FALSE,Unassigned,,,,Inherited,,English,False,False,False,PO单,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,561616493025310,1,561616493025310,1,Version,Exists,eService Production,liu.yubi,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,PO生效通知单.xls,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0195-2021,0,P-06-0195-2021,0,Document Release,RELEASED,eService Production,chen.wenye,关于6126BEVB-M010前后围骨架及蒙皮部分更改的技术通知,FALSE,Unassigned,du.peixuan,,li.feng,Inherited,,English,False,False,False,6126BEVBS-M010,chen.wenye,,,,,chen.wenye,2021/03/24,yao.cheng,,2021/03/24,,,2021/03/24,2021/03/24,,02CS,,,,,,,
ZTENEWTZD,TP2021031818589,0,TP2021031818589,0,Document Release,IN_WORK,eService Production,liu.yubi,轮罩的变更,FALSE,Unassigned,,,,Inherited,,English,False,False,False,轮罩的变更,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,11616546839406,1,11616546839406,1,Version,Exists,eService Production,liu.yubi,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,PO生效通知单11 （变更：轮罩）.xls,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,21616547204586,1,21616547204586,1,Version,Exists,eService Production,chen.longzhen,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,关于深巴6605BEVB2工艺模块下发的通知.docx,chen.longzhen,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-05-0089-2021,0,P-05-0089-2021,0,Document Release,RELEASED,eService Production,yang.ping,关于6859BEVBF徳电车增加前内顶下盖的技术通知0325,FALSE,Unassigned,yihang.cai,,li.feng,Inherited,,English,False,False,False,6859BEVBF,yang.ping,,,,,yang.ping,2021/03/25,yao.cheng,,2021/03/25,,,2021/03/25,2021/03/26,,02CS,,,,,,,
ZTENEWTZD,201616661002380,1,201616661002380,1,Version,Exists,eService Production,chen.yukai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0202-2021关于6126BEVBS-5401-M010左侧围骨架总成变更的通知！.docx,chen.yukai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0203-2021,0,P-06-0203-2021,0,Document Release,RELEASED,eService Production,lin.jiawei,关于6859BEVBF1-L073匈牙利车ECAS线束变更的通知,FALSE,Unassigned,wei.shuda,,zhu.jianming,Inherited,,English,False,False,False,6859BEVBF1-L073,lin.jiawei,,,,,lin.jiawei,2021/03/25,yao.cheng,,2021/03/25,,,2021/03/25,2021/03/26,,05DYDQ,,,,,,,
ZTENEWTZD,431616586194258,1,431616586194258,1,Version,Exists,eService Production,wu.zhiwu,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0197-2021关于6555BEVB-L074地板骨架总成变更通知.docx,wu.zhiwu,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0205-2021,0,P-06-0205-2021,0,Document Release,RELEASED,eService Production,guo.qingfeng,关于6605BEVB2-M007顶盖骨架、车架补焊总成变更的通知,FALSE,Unassigned,su.xuanhao,,guo.hui,Inherited,,English,False,False,False,6605BEVB2-M007,guo.qingfeng,,,,,guo.qingfeng,2021/03/26,yao.cheng,,2021/03/26,,,2021/03/26,2021/03/26,,02CS,,,,,,,
ZTENEWTZD,P-24-0062-2021,0,P-24-0062-2021,0,Document Release,RELEASED,eService Production,zhu.jianming,关于6605BEVB1-M006智能驾驶车型低压模块图纸和BOM清单的发放通知,FALSE,Unassigned,lin.jiawei,,wei.shuda,Inherited,,English,False,False,False,6605BEVB1-M006,zhu.jianming,,,,,,,yao.cheng2,,2021/03/26,,,2021/03/26,2021/03/26,,05DYDQ,,,,,,,
ZTENEWTZD,281616740156489,1,281616740156489,1,Version,Exists,eService Production,zhu.jianming,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,关于6605BEVB1-M006智能驾驶车型低压模块图纸和BOM清单的发放通知.docx,zhu.jianming,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,191616552000164,1,191616552000164,1,Version,Exists,eService Production,liu.zhaowei,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0182-2021-关于6555BEVB-M012转向垂臂升版的技术变更.pdf,liu.zhaowei,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-24-0059-2021,0,P-24-0059-2021,0,Document Release,RELEASED,eService Production,zou.kailang,关于6605BEVB1-M006智能驾驶项目车身模块图纸及BOM的发放通知,FALSE,Unassigned,,,guo.hui,Inherited,,English,False,False,False,6605BEVB1-M006,zou.kailang,,,,,zou.kailang,2021/03/25,yao.cheng,,,,,2021/03/26,2021/03/26,,02CS,,,,,,,
ZTENEWTZD,P-TM-06-0007-2021,0,P-TM-06-0007-2021,0,Document Release,RELEASED,eService Production,chen.longzhen,关于捷联车辅料的技术变更,FALSE,Unassigned,,,dong.xu,Inherited,,English,False,False,False,6120E6CF,chen.longzhen,,,,,chen.longzhen,2021/03/25,liu.guohao,,,,,2021/03/25,2021/03/27,,06GY,,,,,,,
ZTENEWTZD,P-06-0208-2021,0,P-06-0208-2021,0,Document Release,RELEASED,eService Production,yihang.cai,P-06-0173-2021关于6555BEVB-L074(5.5m自动驾驶车)地板内饰总成图纸变更的通知,FALSE,Unassigned,yang.ping,,li.feng,Inherited,,English,False,False,False,6555BEVB-L074,yihang.cai,,,,,yihang.cai,2021/03/26,yao.cheng,,2021/03/26,,,2021/03/29,2021/03/29,,02CS,,,,,,,
ZTENEWTZD,P-24-0063-2021,0,P-24-0063-2021,0,Document Release,RELEASED,eService Production,fu.zongxia,关于样车6605BEVB1-S1M018车身喷漆的技术通知,FALSE,Unassigned,,,li.feng,Inherited,,English,False,False,False,6605BEVB1-S1M018,fu.zongxia,,,,,fu.zongxia,2021/03/30,yao.cheng2,,,,,2021/03/30,2021/03/30,,02CS,,,,,,,
ZTENEWTZD,341616747020092,1,341616747020092,1,Version,Exists,eService Production,fu.zongxia,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,关于样车6605BEVB1-S1M018车身喷漆的技术通知.docx,fu.zongxia,,,,,,,,,,,,,,,02CS,,,,,,,
ZTENEWTZD,P-06-0209-2021,0,P-06-0209-2021,0,Document Release,PRIVATE,eService Production,yang.yaobao,P-06-0209-2021关于新增GTZ6605BEVB1-3650-M006自动驾驶系统零部件型号通知单,FALSE,Unassigned,,,,Inherited,,English,False,False,False,6605BEVB1-M006,yang.yaobao,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,501616749819634,1,501616749819634,1,Version,Exists,eService Production,yang.yaobao,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0209-2021关于新增GTZ6605BEVB1-3650-M006自动驾驶系统零部件型号通知单.docx,yang.yaobao,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-24-0064-2021,0,P-24-0064-2021,0,Document Release,FROZEN,eService Production,li.jun,关于6706BEVB-M016-7米样车大件BOM清单发放的通知,FALSE,Unassigned,,,,Inherited,,English,False,False,False,6706BEVB-M016,li.jun,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,521616750867400,1,521616750867400,1,Version,Exists,eService Production,li.jun,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,6706BEVB-M016-7米低地板样车大件BOM清单.xls,li.jun,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,551616764076436,1,551616764076436,1,Version,Exists,eService Production,yihang.cai,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0208-2021关于6555BEVB-L074(5.5m自动驾驶车)地板内饰总成图纸变更的通知20210326.docx,yihang.cai,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0198-2021,0,P-06-0198-2021,0,Document Release,RELEASED,eService Production,liu.chenxiang,关于6605BEVB2-M007低压模块的变更通知单,FALSE,Unassigned,luo.tao,,zhu.jianming,Inherited,,English,False,False,False,6605BEVB2-M007,liu.chenxiang,,,,,liu.chenxiang,2021/03/25,yao.cheng,,2021/03/25,,,2021/03/26,2021/03/26,,05DYDQ,,,,,,,
ZTENEWTZD,301616568226595,1,301616568226595,1,Version,Exists,eService Production,peng.jiang,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-05-0085-2021_关于机场快线、珠海公交漏水事件新增B型蜗杆传动式双层环箍的通知.docx,peng.jiang,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,11616719263092,1,11616719263092,1,Version,Exists,eService Production,teng.wenjie,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0204-2021关于6605BEVB2-M007深巴样车内饰分总成发布流程的技术通知20210325.docx,teng.wenjie,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,21616719289735,1,21616719289735,1,Version,Exists,eService Production,zou.kailang,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-24-0059-2021智能驾驶6605BEVB1-M006车身模块图纸及BOM的发放通知.docx,zou.kailang,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,271616830190074,1,271616830190074,1,Version,Exists,eService Production,zhang.wenbo,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,3292-ZD-104 16线激光雷达安装作业指导书.pdf,zhang.wenbo,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-05-0086-2021,0,P-05-0086-2021,0,Document Release,RELEASED,eService Production,shi.xiaojie,关于双层巴士6126BEVBS样车和批量车更换随动桥电磁阀的技术通知,FALSE,Unassigned,,,lv.weiyong,Inherited,,English,False,False,False,6126BEVBS,shi.xiaojie,,,,,shi.xiaojie,2021/04/19,yao.cheng2,,,,,2021/04/19,2021/04/20,,03DP,,,,,,,
ZTENEWTZD,P-05-0087-2021,0,P-05-0087-2021,0,Document Release,RELEASED,eService Production,li.xiaowei,关于6555BEVB-L031传感器变更通知单,FALSE,Unassigned,,,zhang.yanmei,Inherited,,English,False,False,False,6555BEVB-L031,li.xiaowei,,,,,li.xiaowei,2021/03/24,meng.shuxing,,,,,2021/03/25,2021/03/25,,01TY,,,,,,,
ZTENEWTZD,391616577343843,1,391616577343843,1,Version,Exists,eService Production,guo.qingfeng,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0193-2021 关于6859BEVBF1-L073车外封板变更的通知.docx,guo.qingfeng,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,271616739914714,1,271616739914714,1,Version,Exists,eService Production,liu.chenxiang,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0198-2021关于6605BEVB2-M007低压模块的变更通知.docx,liu.chenxiang,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-24-0060-2021,0,P-24-0060-2021,0,Document Release,RELEASED,eService Production,zhao.rubang,关于6605BEVB1-M006智能驾驶车型高压模块图纸及BOM清单下发的通知,FALSE,Unassigned,,,zhong.yunbing,Inherited,,English,False,False,False,6605BEVB1-M006,zhao.rubang,,,,,zhao.rubang,2021/03/25,meng.shuxing,,,,,2021/03/25,2021/03/25,,04GYDQ,,,,,,,
ZTENEWTZD,141616654000487,1,141616654000487,1,Version,Exists,eService Production,zhao.rubang,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-24-0060-2021 关于6605BEVB1-M006智能驾驶车型高压模块图纸及BOM清单下发的通知20210325.docx,zhao.rubang,,,,,,,,,,,,,,,04GYDQ,,,,,,,
ZTENEWTZD,161616655175580,1,161616655175580,1,Version,Exists,eService Production,xie.xiongfeng,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,QR020106-002-B1关于6555BEVB-L074和6605BEVB1-M006高压相电缆图纸的技术变更.docx,xie.xiongfeng,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,71616986251868,1,71616986251868,1,Version,Exists,eService Production,luo.tao,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,P-06-0212-202关于6605BEVB1-M006车型新增7900分总成的通知.docx,luo.tao,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,101616988597296,1,101616988597296,1,Version,Exists,eService Production,liu.yubi,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,（变更2）PO生效通知单（增加VR眼镜）.xls,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,TP2021022286068-1,0,TP2021022286068-1,0,Document Release,IN_WORK,eService Production,liu.yubi,增加AEBS,FALSE,Unassigned,,,,Inherited,,English,False,False,False,PO单,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,191616989326346,1,191616989326346,1,Version,Exists,eService Production,liu.yubi,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,（变更）GTZ6107BEVB1 PO生效通知单-V6（订单号：S1L058，生产编号：L0293加装AEBS系统）.xlsx,liu.yubi,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-TM-06-000X（序号）-20XX（年份）,0,P-TM-06-000X（序号）-20XX（年份）,0,Document Release,IN_WORK,eService Production,zhang.suen,关于XX（车型）XXX（变更内容）的通知,FALSE,Unassigned,,,,Inherited,,English,False,False,False,车型号-订单编号,zhang.suen,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,P-06-0215-2021,0,P-06-0215-2021,0,Document Release,RELEASED,eService Production,jiang.zexin,关于6127BEVBF-L064香港车工房柯美水泵更换为中得水泵的技术变更,FALSE,Unassigned,wu.peicong,,lv.weiyong,Inherited,,English,False,False,False,6127BEVBF-L064,jiang.zexin,,,,,jiang.zexin,2021/03/30,yao.cheng,,2021/03/31,,,2021/03/31,2021/03/31,,03DP,,,,,,,
ZTENEWTZD,P-24-0066-2021,0,P-24-0066-2021,0,Document Release,RELEASED,eService Production,zou.kailang,关于深圳轻舟项目6555BEVB-M013车身模块图纸及BOM的发放通知,FALSE,Unassigned,,,guo.hui,Inherited,,English,False,False,False,6555BEVB-M013,zou.kailang,,,,,zou.kailang,2021/03/30,yao.cheng,,,,,2021/03/30,2021/03/30,,02CS,,,,,,,
ZTENEWTZD,DOC-0001995,0,DOC-0001995,0,Document Release,IN_WORK,eService Production,cai.neng,通知单,FALSE,Unassigned,,,,Inherited,,English,False,False,False,通知单,cai.neng,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,311616999247399,1,311616999247399,1,Version,Exists,eService Production,cai.neng,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,PO生效通知单-20201028.xlsx,cai.neng,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,DOC-0001998,0,DOC-0001998,0,Document Release,IN_WORK,eService Production,cai.neng,2,FALSE,Unassigned,,,,Inherited,,English,False,False,False,2,cai.neng,,,,,,,,,,,,,,,01TY,,,,,,,
ZTENEWTZD,361617001073884,1,361617001073884,1,Version,Exists,eService Production,cai.neng,,FALSE,Unassigned,,,,Inherited,,English,True,False,False,PDM流程模板使用.pptx,cai.neng,,,,,,,,,,,,,,,01TY,,,,,,,
